,Unnamed: 0,id,date,x_m_L72,y_m_L72,top_m_mv,basis_m_mv,parameter,detection_condition,value,unit,source,error_date,error_sum_parameter,error_detection_condition,error_unrealistic_unit,error_top,error_basis
644,41267,32844026,2022-06-01,188953.0,191556.0,3.1,4.1,EU DWRL-20,<,10.0,ng/l,OVAM,,Sum parameter,,,,
645,41291,32844050,2022-06-01,188953.0,191556.0,3.1,4.1,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
646,41317,32844164,2022-06-01,188955.0,191527.0,3.2,4.2,PFAS Som kwantitatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
647,41338,32844185,2022-06-01,188955.0,191527.0,3.2,4.2,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
648,41348,32844195,2022-06-01,188955.0,191527.0,3.2,4.2,EU DWRL-20,<,10.0,ng/l,OVAM,,Sum parameter,,,,
649,41358,32844426,2022-03-14,141153.51,198678.7,6.0,7.0,EU DWRL-20,=,78.0,ng/l,OVAM,,Sum parameter,,,,
650,41362,32844430,2022-03-14,141153.51,198678.7,6.0,7.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
651,41381,32844449,2022-03-14,141153.51,198678.7,6.0,7.0,EFSA-4,=,50.0,ng/l,OVAM,,Sum parameter,,,,
652,41387,32844455,2022-03-14,141153.51,198678.7,6.0,7.0,PFAS Som kwantitatief,=,78.0,ng/l,OVAM,,Sum parameter,,,,
653,41403,32844559,2022-03-14,141145.7,198668.69,6.0,7.0,EFSA-4,=,26.0,ng/l,OVAM,,Sum parameter,,,,
654,41430,32844586,2022-03-14,141145.7,198668.69,6.0,7.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
655,41433,32844589,2022-03-14,141145.7,198668.69,6.0,7.0,EU DWRL-20,=,58.0,ng/l,OVAM,,Sum parameter,,,,
656,41436,32844592,2022-03-14,141145.7,198668.69,6.0,7.0,PFAS Som kwantitatief,=,58.0,ng/l,OVAM,,Sum parameter,,,,
657,41472,32847150,2022-06-01,76172.0,186882.0,2.0,3.0,EFSA-4,<,0.0,ng/l,OVAM,,Sum parameter,,,,
658,41481,32847159,2022-06-01,76172.0,186882.0,2.0,3.0,PFAS Som kwantitatief,=,17.0,ng/l,OVAM,,Sum parameter,,,,
659,41488,32847166,2022-06-01,76172.0,186882.0,2.0,3.0,EU DWRL-20,=,17.0,ng/l,OVAM,,Sum parameter,,,,
660,41491,32847292,2022-06-01,76183.0,186847.0,2.0,3.0,EU DWRL-20,=,17.0,ng/l,OVAM,,Sum parameter,,,,
661,41499,32847300,2022-06-01,76183.0,186847.0,2.0,3.0,PFAS Som kwantitatief,=,17.0,ng/l,OVAM,,Sum parameter,,,,
662,41525,32847326,2022-06-01,76183.0,186847.0,2.0,3.0,EFSA-4,<,0.0,ng/l,OVAM,,Sum parameter,,,,
663,41574,32847500,2022-05-30,71981.0,172227.0,2.6,3.6,EU DWRL-20,=,72.0,ng/l,OVAM,,Sum parameter,,,,
664,41576,32847502,2022-05-30,71981.0,172227.0,2.6,3.6,EFSA-4,=,37.0,ng/l,OVAM,,Sum parameter,,,,
665,41604,32847544,2022-05-30,71951.0,172222.0,3.2,4.2,EU DWRL-20,=,18.0,ng/l,OVAM,,Sum parameter,,,,
666,41621,32847577,2022-05-30,71951.0,172222.0,3.2,4.2,EFSA-4,=,11.0,ng/l,OVAM,,Sum parameter,,,,
667,41878,32867699,2022-04-29,150393.37,219590.75,2.6,3.6,PFAS Som indicatief,=,250.0,ng/l,OVAM,,Sum parameter,,,,
668,41897,32867718,2022-04-29,150393.37,219590.75,2.6,3.6,PFAS Som kwantitatief,=,2500.0,ng/l,OVAM,,Sum parameter,,,,
669,41906,32867727,2022-04-29,150393.37,219590.75,2.6,3.6,EFSA-4,=,1400.0,ng/l,OVAM,,Sum parameter,,,,
670,41916,32867737,2022-04-29,150393.37,219590.75,2.6,3.6,EU DWRL-20,=,2100.0,ng/l,OVAM,,Sum parameter,,,,
671,41935,32867853,2022-04-29,150436.9,219815.99,2.6,3.6,EU DWRL-20,=,360.0,ng/l,OVAM,,Sum parameter,,,,
672,41944,32867865,2022-04-29,150436.9,219815.99,2.6,3.6,PFAS Som kwantitatief,=,360.0,ng/l,OVAM,,Sum parameter,,,,
673,41965,32867903,2022-04-29,150436.9,219815.99,2.6,3.6,PFAS Som indicatief,=,13.0,ng/l,OVAM,,Sum parameter,,,,
674,41969,32867911,2022-04-29,150436.9,219815.99,2.6,3.6,EFSA-4,=,200.0,ng/l,OVAM,,Sum parameter,,,,
675,41986,32867929,2022-04-29,150409.15,219570.82,2.6,3.6,PFAS Som indicatief,=,390.0,ng/l,OVAM,,Sum parameter,,,,
676,41994,32867937,2022-04-29,150409.15,219570.82,2.6,3.6,EU DWRL-20,=,5300.0,ng/l,OVAM,,Sum parameter,,,,
677,41995,32867938,2022-04-29,150409.15,219570.82,2.6,3.6,EFSA-4,=,4300.0,ng/l,OVAM,,Sum parameter,,,,
678,42001,32867944,2022-04-29,150409.15,219570.82,2.6,3.6,PFAS Som kwantitatief,=,5800.0,ng/l,OVAM,,Sum parameter,,,,
679,42024,32868100,2022-04-29,150450.78,219833.16,2.6,3.6,EU DWRL-20,=,1000.0,ng/l,OVAM,,Sum parameter,,,,
680,42032,32868115,2022-04-29,150450.78,219833.16,2.6,3.6,PFAS Som indicatief,=,47.0,ng/l,OVAM,,Sum parameter,,,,
681,42057,32868150,2022-04-29,150450.78,219833.16,2.6,3.6,EFSA-4,=,530.0,ng/l,OVAM,,Sum parameter,,,,
682,42059,32868152,2022-04-29,150450.78,219833.16,2.6,3.6,PFAS Som kwantitatief,=,1000.0,ng/l,OVAM,,Sum parameter,,,,
683,42074,32868389,2022-04-29,150463.11,219820.29,2.6,3.6,EFSA-4,=,370.0,ng/l,OVAM,,Sum parameter,,,,
684,42081,32868396,2022-04-29,150463.11,219820.29,2.6,3.6,PFAS Som indicatief,=,18.0,ng/l,OVAM,,Sum parameter,,,,
685,42096,32868431,2022-04-29,150463.11,219820.29,2.6,3.6,EU DWRL-20,=,620.0,ng/l,OVAM,,Sum parameter,,,,
686,42100,32868438,2022-04-29,150463.11,219820.29,2.6,3.6,PFAS Som kwantitatief,=,630.0,ng/l,OVAM,,Sum parameter,,,,
687,42129,32868494,2022-04-29,150377.97,219544.95,2.6,3.6,PFAS Som kwantitatief,=,1300.0,ng/l,OVAM,,Sum parameter,,,,
688,42135,32868500,2022-04-29,150377.97,219544.95,2.6,3.6,EU DWRL-20,=,1300.0,ng/l,OVAM,,Sum parameter,,,,
689,42149,32868514,2022-04-29,150377.97,219544.95,2.6,3.6,EFSA-4,=,710.0,ng/l,OVAM,,Sum parameter,,,,
690,42155,32868520,2022-04-29,150377.97,219544.95,2.6,3.6,PFAS Som indicatief,=,83.0,ng/l,OVAM,,Sum parameter,,,,
691,42181,32874327,2022-05-30,173625.07,194429.14,1.5,2.5,PFAS Som indicatief,<,0.1,µg/l,OVAM,,Sum parameter,,,,
692,42182,32874328,2022-05-30,173625.07,194429.14,1.5,2.5,PFAS Som kwantitatief,=,0.059,µg/l,OVAM,,Sum parameter,,,,
693,42193,32874339,2022-05-30,173625.07,194429.14,1.5,2.5,EFSA-4,=,0.011,µg/l,OVAM,,Sum parameter,,,,
694,42200,32874346,2022-05-30,173625.07,194429.14,1.5,2.5,EU DWRL-20,=,0.059,µg/l,OVAM,,Sum parameter,,,,
695,42215,32874406,2022-05-30,173637.04,194443.35,1.5,2.5,EU DWRL-20,=,0.21,µg/l,OVAM,,Sum parameter,,,,
696,42224,32874415,2022-05-30,173637.04,194443.35,1.5,2.5,EFSA-4,=,0.077,µg/l,OVAM,,Sum parameter,,,,
697,42235,32874426,2022-05-30,173637.04,194443.35,1.5,2.5,PFAS Som kwantitatief,=,0.21,µg/l,OVAM,,Sum parameter,,,,
698,42245,32874436,2022-05-30,173637.04,194443.35,1.5,2.5,PFAS Som indicatief,<,0.1,µg/l,OVAM,,Sum parameter,,,,
699,42255,32874623,2022-03-14,147658.78,198792.51,2.0,3.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
700,42259,32874627,2022-03-14,147658.78,198792.51,2.0,3.0,PFAS Som kwantitatief,=,63.0,ng/l,OVAM,,Sum parameter,,,,
701,42278,32874646,2022-03-14,147658.78,198792.51,2.0,3.0,EFSA-4,=,1.0,ng/l,OVAM,,Sum parameter,,,,
702,42295,32874663,2022-03-14,147658.78,198792.51,2.0,3.0,EU DWRL-20,=,63.0,ng/l,OVAM,,Sum parameter,,,,
703,42301,32874713,2022-03-14,147725.85,198876.98,2.0,3.0,EFSA-4,=,170.0,ng/l,OVAM,,Sum parameter,,,,
704,42304,32874716,2022-03-14,147725.85,198876.98,2.0,3.0,EU DWRL-20,=,610.0,ng/l,OVAM,,Sum parameter,,,,
705,42313,32874725,2022-03-14,147725.85,198876.98,2.0,3.0,PFAS Som kwantitatief,=,670.0,ng/l,OVAM,,Sum parameter,,,,
706,42328,32874740,2022-03-14,147725.85,198876.98,2.0,3.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
707,42350,32874850,2022-03-14,147615.59,198834.62,2.0,3.0,PFAS Som kwantitatief,=,92.0,ng/l,OVAM,,Sum parameter,,,,
708,42359,32874859,2022-03-14,147615.59,198834.62,2.0,3.0,EFSA-4,=,5.0,ng/l,OVAM,,Sum parameter,,,,
709,42390,32874890,2022-03-14,147615.59,198834.62,2.0,3.0,EU DWRL-20,=,92.0,ng/l,OVAM,,Sum parameter,,,,
710,42393,32874893,2022-03-14,147615.59,198834.62,2.0,3.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
711,42398,32879474,2022-06-09,159342.0,176382.0,8.0,9.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
712,42400,32879476,2022-06-09,159342.0,176382.0,8.0,9.0,PFAS Som kwantitatief,=,110.0,ng/l,OVAM,,Sum parameter,,,,
713,42419,32879495,2022-06-09,159342.0,176382.0,8.0,9.0,EU DWRL-20,=,26.0,ng/l,OVAM,,Sum parameter,,,,
714,42434,32879510,2022-06-09,159342.0,176382.0,8.0,9.0,EFSA-4,=,8.0,ng/l,OVAM,,Sum parameter,,,,
715,42454,32879530,2022-06-09,159351.0,176284.0,8.0,9.0,PFAS Som kwantitatief,=,8.0,ng/l,OVAM,,Sum parameter,,,,
716,42459,32879535,2022-06-09,159351.0,176284.0,8.0,9.0,EFSA-4,<,1.0,ng/l,OVAM,,Sum parameter,,,,
717,42463,32879539,2022-06-09,159351.0,176284.0,8.0,9.0,EU DWRL-20,=,8.0,ng/l,OVAM,,Sum parameter,,,,
718,42466,32879542,2022-06-09,159351.0,176284.0,8.0,9.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
719,42499,32879689,2022-06-09,159317.0,176335.0,4.36,8.36,EU DWRL-20,=,17.0,ng/l,OVAM,,Sum parameter,,,,
720,42514,32879704,2022-06-09,159317.0,176335.0,4.36,8.36,PFAS Som kwantitatief,=,64.0,ng/l,OVAM,,Sum parameter,,,,
721,42520,32879710,2022-06-09,159317.0,176335.0,4.36,8.36,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
722,42534,32879724,2022-06-09,159317.0,176335.0,4.36,8.36,EFSA-4,=,4.0,ng/l,OVAM,,Sum parameter,,,,
723,42537,32879985,2022-05-23,189190.0,166353.0,5.5,7.5,EU DWRL-20,=,20.0,ng/l,OVAM,,Sum parameter,,,,
724,42548,32879998,2022-05-23,189190.0,166353.0,5.5,7.5,EFSA-4,=,3.0,ng/l,OVAM,,Sum parameter,,,,
725,42554,32880005,2022-05-23,189190.0,166353.0,5.5,7.5,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
726,42564,32880016,2022-05-23,189190.0,166353.0,5.5,7.5,PFAS Som kwantitatief,=,21.0,ng/l,OVAM,,Sum parameter,,,,
727,42610,32880076,2022-05-23,189131.0,166339.0,7.0,8.0,PFAS Som kwantitatief,=,39.0,ng/l,OVAM,,Sum parameter,,,,
728,42611,32880077,2022-05-23,189131.0,166339.0,7.0,8.0,EU DWRL-20,=,16.0,ng/l,OVAM,,Sum parameter,,,,
729,42623,32880092,2022-05-23,189131.0,166339.0,7.0,8.0,EFSA-4,=,1.0,ng/l,OVAM,,Sum parameter,,,,
730,42628,32880098,2022-05-23,189131.0,166339.0,7.0,8.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
731,42636,32881465,2022-04-12,65109.0,179683.0,2.0,3.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
732,42641,32881476,2022-04-12,65109.0,179683.0,2.0,3.0,PFAS Som kwantitatief,<,4.0,ng/l,OVAM,,Sum parameter,,,,
733,42658,32881500,2022-04-12,65109.0,179683.0,2.0,3.0,EFSA-4,<,1.0,ng/l,OVAM,,Sum parameter,,,,
734,42665,32881513,2022-04-12,65109.0,179683.0,2.0,3.0,EU DWRL-20,=,2.0,ng/l,OVAM,,Sum parameter,,,,
735,42678,32881590,2022-04-07,65116.0,179668.0,0.5,2.5,EFSA-4,<,1.0,ng/l,OVAM,,Sum parameter,,,,
736,42696,32881622,2022-04-07,65116.0,179668.0,0.5,2.5,PFAS Som kwantitatief,<,4.0,ng/l,OVAM,,Sum parameter,,,,
737,42702,32881635,2022-04-12,65116.0,179668.0,0.5,2.5,EU DWRL-20,<,2.0,ng/l,OVAM,,Sum parameter,,,,
738,42705,32881639,2022-04-07,65116.0,179668.0,0.5,2.5,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
739,42727,32883646,2022-06-22,62025.0,221532.0,2.0,3.0,EFSA-4,<,0.0,ng/l,OVAM,,Sum parameter,,,,
740,42734,32883653,2022-06-22,62025.0,221532.0,2.0,3.0,EU DWRL-20,=,360.0,ng/l,OVAM,,Sum parameter,,,,
741,42757,32883676,2022-06-22,62025.0,221532.0,2.0,3.0,PFAS Som kwantitatief,=,360.0,ng/l,OVAM,,Sum parameter,,,,
742,42768,32883810,2022-06-22,62024.0,221544.0,1.5,2.5,EU DWRL-20,<,0.0,ng/l,OVAM,,Sum parameter,,,,
743,42776,32883818,2022-06-22,62024.0,221544.0,1.5,2.5,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,,Sum parameter,,,,
744,42785,32883828,2022-06-22,62024.0,221544.0,1.5,2.5,EFSA-4,<,0.0,ng/l,OVAM,,Sum parameter,,,,
745,42811,32892739,2022-05-04,92978.65,182690.62,1.0,2.0,EU DWRL-20,=,0.064,µg/l,OVAM,,Sum parameter,,,,
746,42821,32892749,2022-05-04,92978.65,182690.62,1.0,2.0,EFSA-4,=,0.013,µg/l,OVAM,,Sum parameter,,,,
747,42868,32892835,2022-05-04,93095.5,182873.14,2.0,3.0,EFSA-4,=,0.032,µg/l,OVAM,,Sum parameter,,,,
748,42895,32892862,2022-05-04,93095.5,182873.14,2.0,3.0,EU DWRL-20,=,0.05,µg/l,OVAM,,Sum parameter,,,,
749,42903,32892908,2022-05-05,92479.39,182277.2,1.0,2.0,EFSA-4,<,0.01,µg/l,OVAM,,Sum parameter,,,,
750,42917,32892922,2022-05-05,92479.39,182277.2,1.0,2.0,EU DWRL-20,=,0.012,µg/l,OVAM,,Sum parameter,,,,
751,42948,32893030,2022-05-05,92383.21,182204.19,1.0,2.0,EFSA-4,=,0.025,µg/l,OVAM,,Sum parameter,,,,
752,42977,32893060,2022-05-05,92383.21,182204.19,1.0,2.0,EU DWRL-20,=,0.047,µg/l,OVAM,,Sum parameter,,,,
753,43013,32893097,2022-05-04,92801.54,182534.97,1.0,2.0,EU DWRL-20,=,0.09,µg/l,OVAM,,Sum parameter,,,,
754,43019,32893103,2022-05-04,92801.54,182534.97,1.0,2.0,EFSA-4,=,0.035,µg/l,OVAM,,Sum parameter,,,,
755,43061,32893222,2022-05-04,93157.92,182926.18,1.5,2.5,EU DWRL-20,=,0.026,µg/l,OVAM,,Sum parameter,,,,
756,43062,32893223,2022-05-04,93157.92,182926.18,1.5,2.5,EFSA-4,=,0.012,µg/l,OVAM,,Sum parameter,,,,
757,43096,32893410,2022-05-04,93051.53,182772.12,1.0,2.0,EFSA-4,=,0.011,µg/l,OVAM,,Sum parameter,,,,
758,43101,32893415,2022-05-04,93051.53,182772.12,1.0,2.0,EU DWRL-20,=,0.078,µg/l,OVAM,,Sum parameter,,,,
759,43127,32893714,2022-06-22,63449.0,216174.0,3.0,4.0,EFSA-4,<,0.0,ng/l,OVAM,,Sum parameter,,,,
760,43138,32893725,2022-06-22,63449.0,216174.0,3.0,4.0,EU DWRL-20,<,0.0,ng/l,OVAM,,Sum parameter,,,,
761,43141,32893728,2022-06-22,63449.0,216174.0,3.0,4.0,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,,Sum parameter,,,,
762,43172,32893924,2022-06-22,63419.0,216166.0,2.2,3.2,EFSA-4,<,0.0,ng/l,OVAM,,Sum parameter,,,,
763,43185,32893937,2022-06-22,63419.0,216166.0,2.2,3.2,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,,Sum parameter,,,,
764,43187,32893939,2022-06-22,63419.0,216166.0,2.2,3.2,EU DWRL-20,<,0.0,ng/l,OVAM,,Sum parameter,,,,
765,43197,32894812,2022-04-05,140091.0,178342.0,7.15,8.15,PFAS Som kwantitatief,=,6.0,ng/l,OVAM,,Sum parameter,,,,
766,43198,32894813,2022-04-05,140091.0,178342.0,7.15,8.15,EFSA-4,=,1.0,ng/l,OVAM,,Sum parameter,,,,
767,43199,32894814,2022-04-05,140091.0,178342.0,7.15,8.15,EU DWRL-20,=,1.0,ng/l,OVAM,,Sum parameter,,,,
768,43231,32894853,2022-04-05,140091.0,178342.0,7.15,8.15,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
769,43245,32894871,2022-04-05,140099.0,178299.0,4.0,5.0,EU DWRL-20,=,47.0,ng/l,OVAM,,Sum parameter,,,,
770,43249,32894875,2022-04-05,140099.0,178299.0,4.0,5.0,EFSA-4,=,8.0,ng/l,OVAM,,Sum parameter,,,,
771,43253,32894881,2022-04-05,140099.0,178299.0,4.0,5.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
772,43266,32894897,2022-04-05,140099.0,178299.0,4.0,5.0,PFAS Som kwantitatief,=,70.0,ng/l,OVAM,,Sum parameter,,,,
773,43318,32895009,2022-04-05,140062.0,178258.0,5.5,6.5,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
774,43322,32895014,2022-04-05,140062.0,178258.0,5.5,6.5,PFAS Som kwantitatief,=,7.0,ng/l,OVAM,,Sum parameter,,,,
775,43328,32895020,2022-04-05,140062.0,178258.0,5.5,6.5,EU DWRL-20,=,2.0,ng/l,OVAM,,Sum parameter,,,,
776,43331,32895023,2022-04-05,140062.0,178258.0,5.5,6.5,EFSA-4,<,1.0,ng/l,OVAM,,Sum parameter,,,,
777,43463,32897934,2022-06-20,127015.0,183271.0,1.0,3.0,EU DWRL-20,=,34.0,ng/l,OVAM,,Sum parameter,,,,
778,43466,32897940,2022-06-20,127015.0,183271.0,1.0,3.0,EFSA-4,<,0.0,ng/l,OVAM,,Sum parameter,,,,
779,43471,32897947,2022-06-20,127015.0,183271.0,1.0,3.0,PFAS Som kwantitatief,=,34.0,ng/l,OVAM,,Sum parameter,,,,
780,43485,32897976,2022-06-20,126914.0,183350.0,2.0,3.0,PFAS Som kwantitatief,=,62.0,ng/l,OVAM,,Sum parameter,,,,
781,43499,32898000,2022-06-20,126914.0,183350.0,2.0,3.0,EFSA-4,=,51.0,ng/l,OVAM,,Sum parameter,,,,
782,43505,32898012,2022-06-20,126914.0,183350.0,2.0,3.0,EU DWRL-20,=,62.0,ng/l,OVAM,,Sum parameter,,,,
783,43543,32898708,2022-05-17,131446.0,200830.0,0.0,0.0,PFAS Som kwantitatief,=,1.1,µg/l,OVAM,,Sum parameter,,,,
784,43559,32898724,2022-05-17,131446.0,200830.0,0.0,0.0,EFSA-4,=,0.96,µg/l,OVAM,,Sum parameter,,,,
785,43560,32898725,2022-05-17,131446.0,200830.0,0.0,0.0,EU DWRL-20,=,1.0,µg/l,OVAM,,Sum parameter,,,,
786,43642,32899849,2022-06-16,228726.0,180468.01,2.2,3.2,EFSA-4,=,14.0,ng/l,OVAM,,Sum parameter,,,,
787,43644,32899851,2022-06-16,228726.0,180468.01,2.2,3.2,PFAS Som indicatief,<,50.0,ng/l,OVAM,,Sum parameter,,,,
788,43647,32899854,2022-06-16,228726.0,180468.01,2.2,3.2,PFAS Som kwantitatief,=,140.0,ng/l,OVAM,,Sum parameter,,,,
789,43670,32899877,2022-06-16,228726.0,180468.01,2.2,3.2,EU DWRL-20,=,140.0,ng/l,OVAM,,Sum parameter,,,,
790,43697,32899948,2022-06-16,228729.0,180506.0,2.0,3.0,EFSA-4,=,18.0,ng/l,OVAM,,Sum parameter,,,,
791,43714,32899965,2022-06-16,228729.0,180506.0,2.0,3.0,EU DWRL-20,=,71.0,ng/l,OVAM,,Sum parameter,,,,
792,43716,32899967,2022-06-16,228729.0,180506.0,2.0,3.0,PFAS Som kwantitatief,=,98.0,ng/l,OVAM,,Sum parameter,,,,
793,43725,32899976,2022-06-16,228729.0,180506.0,2.0,3.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
794,43753,32901592,2022-06-10,155872.0,214552.0,0.5,2.5,EFSA-4,=,74.0,ng/l,OVAM,,Sum parameter,,,,
795,43758,32901597,2022-06-10,155872.0,214552.0,0.5,2.5,PFAS Som kwantitatief,=,170.0,ng/l,OVAM,,Sum parameter,,,,
796,43776,32901615,2022-06-10,155872.0,214552.0,0.5,2.5,EU DWRL-20,=,170.0,ng/l,OVAM,,Sum parameter,,,,
797,43806,32901663,2022-05-20,155902.0,214491.0,5.4,7.4,PFAS Som kwantitatief,=,620.0,ng/l,OVAM,,Sum parameter,,,,
798,43812,32901675,2022-05-20,155902.0,214491.0,5.4,7.4,EU DWRL-20,=,600.0,ng/l,OVAM,,Sum parameter,,,,
799,43815,32901678,2022-05-20,155902.0,214491.0,5.4,7.4,EFSA-4,=,110.0,ng/l,OVAM,,Sum parameter,,,,
800,43836,32901708,2022-05-20,155932.0,214525.0,0.7,1.7,EFSA-4,=,10000.0,ng/l,OVAM,,Sum parameter,,,,
801,43849,32901721,2022-05-20,155932.0,214525.0,0.7,1.7,PFAS Som kwantitatief,=,13000.0,ng/l,OVAM,,Sum parameter,,,,
802,43859,32901731,2022-05-20,155932.0,214525.0,0.7,1.7,EU DWRL-20,=,13000.0,ng/l,OVAM,,Sum parameter,,,,
803,43904,32903505,2022-05-02,100765.24,197231.47,3.5,4.5,EFSA-4,=,0.013,µg/l,OVAM,,Sum parameter,,,,
804,43913,32903514,2022-05-02,100765.24,197231.47,3.5,4.5,PFAS Som kwantitatief,=,0.088,µg/l,OVAM,,Sum parameter,,,,
805,43914,32903515,2022-05-02,100765.24,197231.47,3.5,4.5,EU DWRL-20,=,0.074,µg/l,OVAM,,Sum parameter,,,,
806,43938,32903539,2022-05-02,100610.11,197068.11,2.5,3.5,PFAS Som kwantitatief,=,0.025,µg/l,OVAM,,Sum parameter,,,,
807,43955,32903556,2022-05-02,100610.11,197068.11,2.5,3.5,EFSA-4,<,0.01,µg/l,OVAM,,Sum parameter,,,,
808,43958,32903559,2022-05-02,100610.11,197068.11,2.5,3.5,EU DWRL-20,<,0.05,µg/l,OVAM,,Sum parameter,,,,
809,43973,32903574,2022-05-02,100625.79,197096.46,3.5,4.5,PFAS Som kwantitatief,=,0.07,µg/l,OVAM,,Sum parameter,,,,
810,43975,32903576,2022-05-02,100625.79,197096.46,3.5,4.5,EFSA-4,=,0.011,µg/l,OVAM,,Sum parameter,,,,
811,44008,32903609,2022-05-02,100625.79,197096.46,3.5,4.5,EU DWRL-20,=,0.03,µg/l,OVAM,,Sum parameter,,,,
812,44023,32903664,2022-05-02,100626.79,197122.32,2.5,3.5,EU DWRL-20,<,0.01,µg/l,OVAM,,Sum parameter,,,,
813,44030,32903671,2022-05-02,100626.79,197122.32,2.5,3.5,EFSA-4,<,0.01,µg/l,OVAM,,Sum parameter,,,,
814,44058,32903818,2022-05-02,100741.31,197160.22,3.5,4.5,EFSA-4,<,0.01,µg/l,OVAM,,Sum parameter,,,,
815,44070,32903830,2022-05-02,100741.31,197160.22,3.5,4.5,EU DWRL-20,<,0.05,µg/l,OVAM,,Sum parameter,,,,
816,44094,32903854,2022-05-02,100741.31,197160.22,3.5,4.5,PFAS Som kwantitatief,<,0.01,µg/l,OVAM,,Sum parameter,,,,
817,44118,32904758,2022-03-17,189460.44,223574.79,4.0,5.0,PFAS Som indicatief,=,100.0,ng/l,OVAM,,Sum parameter,,,,
818,44127,32904767,2022-03-17,189460.44,223574.79,4.0,5.0,EU DWRL-20,=,2200.0,ng/l,OVAM,,Sum parameter,,,,
819,44136,32904776,2022-03-17,189460.44,223574.79,4.0,5.0,PFAS Som kwantitatief,=,2200.0,ng/l,OVAM,,Sum parameter,,,,
820,44143,32904783,2022-03-17,189460.44,223574.79,4.0,5.0,EFSA-4,=,1600.0,ng/l,OVAM,,Sum parameter,,,,
821,44147,32907430,2022-06-15,165991.97,187951.6,2.5,3.5,EU DWRL-20,=,82.0,ng/l,OVAM,,Sum parameter,,,,
822,44170,32907456,2022-06-15,165991.97,187951.6,2.5,3.5,EFSA-4,=,12.0,ng/l,OVAM,,Sum parameter,,,,
823,44200,32907796,2022-06-15,166005.04,187886.74,3.0,4.0,EFSA-4,=,3.0,ng/l,OVAM,,Sum parameter,,,,
824,44208,32907805,2022-06-15,166005.04,187886.74,3.0,4.0,EU DWRL-20,=,17.0,ng/l,OVAM,,Sum parameter,,,,
825,44245,32907846,2022-06-15,165969.6,187869.63,3.0,4.0,EFSA-4,=,68.0,ng/l,OVAM,,Sum parameter,,,,
826,44253,32907854,2022-06-15,165969.6,187869.63,3.0,4.0,EU DWRL-20,=,100.0,ng/l,OVAM,,Sum parameter,,,,
827,44299,32907907,2022-06-15,166033.86,187875.73,3.0,4.0,EU DWRL-20,=,92.0,ng/l,OVAM,,Sum parameter,,,,
828,44326,32907936,2022-06-15,166033.86,187875.73,3.0,4.0,EFSA-4,=,44.0,ng/l,OVAM,,Sum parameter,,,,
829,44335,32912948,2022-03-18,194449.31,233743.1,2.5,3.5,EFSA-4,=,21.0,ng/l,OVAM,,Sum parameter,,,,
830,44341,32912954,2022-03-18,194449.31,233743.1,2.5,3.5,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
831,44351,32912964,2022-03-18,194449.31,233743.1,2.5,3.5,PFAS Som kwantitatief,=,350.0,ng/l,OVAM,,Sum parameter,,,,
832,44362,32912975,2022-03-18,194449.31,233743.1,2.5,3.5,EU DWRL-20,=,350.0,ng/l,OVAM,,Sum parameter,,,,
833,44374,32913031,2022-03-18,194431.12,233767.44,2.5,3.5,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
834,44380,32913037,2022-03-18,194431.12,233767.44,2.5,3.5,PFAS Som kwantitatief,=,510.0,ng/l,OVAM,,Sum parameter,,,,
835,44388,32913045,2022-03-18,194431.12,233767.44,2.5,3.5,EU DWRL-20,=,510.0,ng/l,OVAM,,Sum parameter,,,,
836,44399,32913056,2022-03-18,194431.12,233767.44,2.5,3.5,EFSA-4,=,29.0,ng/l,OVAM,,Sum parameter,,,,
