,Unnamed: 0,id,date,x_m_L72,y_m_L72,top_m_mv,basis_m_mv,parameter,detection_condition,value,unit,source,error_date,error_sum_parameter,error_detection_condition,error_unrealistic_unit
21671,100068,PFC3B-B11006_17-10,2022-12-09,154080.4457,214195.1466,3.2,3.6,totaal PFAS kwantitatief,=,1.1,µg/kg ds,Lantis,,Sum parameter,,
21672,100069,PFC3B-B11006_17-10,2022-12-09,154080.4457,214195.1466,3.2,3.6,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21673,100110,PFC3B-B11006_17-11,2022-12-09,154080.4457,214195.1466,3.6,4.0,totaal PFAS,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21674,100111,PFC3B-B11006_17-11,2022-12-09,154080.4457,214195.1466,3.6,4.0,totaal PFAS kwantitatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21675,100112,PFC3B-B11006_17-11,2022-12-09,154080.4457,214195.1466,3.6,4.0,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21676,100153,PFC3B-B11006_19-9,2022-12-09,154080.4457,214195.1466,2.8,3.2,totaal PFAS,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21677,100154,PFC3B-B11006_19-9,2022-12-09,154080.4457,214195.1466,2.8,3.2,totaal PFAS kwantitatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21678,100155,PFC3B-B11006_19-9,2022-12-09,154080.4457,214195.1466,2.8,3.2,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21679,100196,PFC3B-B11006_19-10,2022-12-09,154080.4457,214195.1466,3.2,3.6,totaal PFAS,=,1.4,µg/kg ds,Lantis,,Sum parameter,,
21680,100197,PFC3B-B11006_19-10,2022-12-09,154080.4457,214195.1466,3.2,3.6,totaal PFAS kwantitatief,=,1.4,µg/kg ds,Lantis,,Sum parameter,,
21681,100198,PFC3B-B11006_19-10,2022-12-09,154080.4457,214195.1466,3.2,3.6,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21682,100239,PFC3B-B11006_19-11,2022-12-09,154080.4457,214195.1466,3.6,4.0,totaal PFAS,=,0.6,µg/kg ds,Lantis,,Sum parameter,,
21683,100240,PFC3B-B11006_19-11,2022-12-09,154080.4457,214195.1466,3.6,4.0,totaal PFAS kwantitatief,=,0.6,µg/kg ds,Lantis,,Sum parameter,,
21684,100241,PFC3B-B11006_19-11,2022-12-09,154080.4457,214195.1466,3.6,4.0,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21685,100282,PFC3B-B11006_19-1,2022-12-09,154080.4457,214195.1466,0.0,0.15,totaal PFAS,=,0.5,µg/kg ds,Lantis,,Sum parameter,,
21686,100283,PFC3B-B11006_19-1,2022-12-09,154080.4457,214195.1466,0.0,0.15,totaal PFAS kwantitatief,=,0.5,µg/kg ds,Lantis,,Sum parameter,,
21687,100284,PFC3B-B11006_19-1,2022-12-09,154080.4457,214195.1466,0.0,0.15,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21688,100325,PFC3B-B11006_19-2,2022-12-09,154080.4457,214195.1466,0.15,0.3,totaal PFAS,=,0.9,µg/kg ds,Lantis,,Sum parameter,,
21689,100326,PFC3B-B11006_19-2,2022-12-09,154080.4457,214195.1466,0.15,0.3,totaal PFAS kwantitatief,=,0.9,µg/kg ds,Lantis,,Sum parameter,,
21690,100327,PFC3B-B11006_19-2,2022-12-09,154080.4457,214195.1466,0.15,0.3,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21691,100368,PFC3B-B11006_19-4,2022-12-09,154080.4457,214195.1466,0.5,1.0,totaal PFAS,=,61.2,µg/kg ds,Lantis,,Sum parameter,,
21692,100369,PFC3B-B11006_19-4,2022-12-09,154080.4457,214195.1466,0.5,1.0,totaal PFAS kwantitatief,=,61.2,µg/kg ds,Lantis,,Sum parameter,,
21693,100370,PFC3B-B11006_19-4,2022-12-09,154080.4457,214195.1466,0.5,1.0,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21694,100411,PFC3B-B11006_22-1,2022-12-09,153992.9351,214229.4592,0.0,0.15,totaal PFAS,=,1.2,µg/kg ds,Lantis,,Sum parameter,,
21695,100412,PFC3B-B11006_22-1,2022-12-09,153992.9351,214229.4592,0.0,0.15,totaal PFAS kwantitatief,=,1.2,µg/kg ds,Lantis,,Sum parameter,,
21696,100413,PFC3B-B11006_22-1,2022-12-09,153992.9351,214229.4592,0.0,0.15,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21697,100454,PFC3B-B11006_22-2,2022-12-09,153992.9351,214229.4592,0.15,0.3,totaal PFAS,=,1.0,µg/kg ds,Lantis,,Sum parameter,,
21698,100455,PFC3B-B11006_22-2,2022-12-09,153992.9351,214229.4592,0.15,0.3,totaal PFAS kwantitatief,=,1.0,µg/kg ds,Lantis,,Sum parameter,,
21699,100456,PFC3B-B11006_22-2,2022-12-09,153992.9351,214229.4592,0.15,0.3,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21700,100497,PFC3B-B11006_22-4,2022-12-09,153992.9351,214229.4592,0.5,1.0,totaal PFAS,=,2.9,µg/kg ds,Lantis,,Sum parameter,,
21701,100498,PFC3B-B11006_22-4,2022-12-09,153992.9351,214229.4592,0.5,1.0,totaal PFAS kwantitatief,=,2.9,µg/kg ds,Lantis,,Sum parameter,,
21702,100499,PFC3B-B11006_22-4,2022-12-09,153992.9351,214229.4592,0.5,1.0,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21703,100540,PFC3B-B4102_N-1a,2023-01-02,154175.7316,214257.0762,0.0,0.15,totaal PFAS,=,5.9,µg/kg ds,Lantis,,Sum parameter,,
21704,100541,PFC3B-B4102_N-1a,2023-01-02,154175.7316,214257.0762,0.0,0.15,totaal PFAS kwantitatief,=,5.9,µg/kg ds,Lantis,,Sum parameter,,
21705,100542,PFC3B-B4102_N-1a,2023-01-02,154175.7316,214257.0762,0.0,0.15,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21706,100583,PFC3B-B4102_N-2,2023-01-02,154175.7316,214257.0762,0.15,0.5,totaal PFAS,=,5.6,µg/kg ds,Lantis,,Sum parameter,,
21707,100584,PFC3B-B4102_N-2,2023-01-02,154175.7316,214257.0762,0.15,0.5,totaal PFAS kwantitatief,=,5.6,µg/kg ds,Lantis,,Sum parameter,,
21708,100585,PFC3B-B4102_N-2,2023-01-02,154175.7316,214257.0762,0.15,0.5,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21709,100626,PFC3B-B4102_N-6,2023-01-02,154175.7316,214257.0762,1.5,2.0,totaal PFAS,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21710,100627,PFC3B-B4102_N-6,2023-01-02,154175.7316,214257.0762,1.5,2.0,totaal PFAS kwantitatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21711,100628,PFC3B-B4102_N-6,2023-01-02,154175.7316,214257.0762,1.5,2.0,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21712,100669,PFC3B-B4102_N-11,2023-01-02,154175.7316,214257.0762,3.6,4.0,totaal PFAS,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21713,100670,PFC3B-B4102_N-11,2023-01-02,154175.7316,214257.0762,3.6,4.0,totaal PFAS kwantitatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21714,100671,PFC3B-B4102_N-11,2023-01-02,154175.7316,214257.0762,3.6,4.0,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21715,100712,PFC3B-B4102_N-16,2023-01-02,154175.7316,214257.0762,5.6,6.0,totaal PFAS,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21716,100713,PFC3B-B4102_N-16,2023-01-02,154175.7316,214257.0762,5.6,6.0,totaal PFAS kwantitatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21717,100714,PFC3B-B4102_N-16,2023-01-02,154175.7316,214257.0762,5.6,6.0,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
21718,27815,31878992,2021-08-26,133724.5,206622.3,0.0,0.3,PFOStotal,>,91.0,µg/kg ds,OVAM,,,Higher than detection condition,
21719,5721,31602817,2021-07-19,155996.0,206732.0,2.9,3.0,PFDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21720,5722,31602818,2021-07-19,155996.0,206732.0,2.9,3.0,6:2/8:2 diPAP,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21721,5723,31602819,2021-07-19,155996.0,206732.0,2.9,3.0,PFUnDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21722,5724,31602820,2021-07-19,155996.0,206732.0,2.9,3.0,8:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21723,5725,31602822,2021-07-19,155996.0,206732.0,2.9,3.0,EtPFOSAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21724,5726,31602823,2021-07-19,155996.0,206732.0,2.9,3.0,MePFOSAA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21725,5727,31602824,2021-07-19,155996.0,206732.0,2.9,3.0,6:2 diPAP,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21726,5728,31602825,2021-07-19,155996.0,206732.0,2.9,3.0,4:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21727,5729,31602826,2021-07-19,155996.0,206732.0,2.9,3.0,PFHxStotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21728,5730,31602827,2021-07-19,155996.0,206732.0,2.9,3.0,10:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21729,5731,31602828,2021-07-19,155996.0,206732.0,2.9,3.0,PFTeDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21730,5732,31602829,2021-07-19,155996.0,206732.0,2.9,3.0,PFTrDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21731,5733,31602830,2021-07-19,155996.0,206732.0,2.9,3.0,PFDoDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21732,5734,31602831,2021-07-19,155996.0,206732.0,2.9,3.0,EPtPFOSAA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21733,5735,31602832,2021-07-19,155996.0,206732.0,2.9,3.0,PFODA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21734,5736,31602833,2021-07-19,155996.0,206732.0,2.9,3.0,PFHpS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21735,5737,31602834,2021-07-19,155996.0,206732.0,2.9,3.0,PFDS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21736,5738,31602835,2021-07-19,155996.0,206732.0,2.9,3.0,PFBS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21737,5739,31602837,2021-07-19,155996.0,206732.0,2.9,3.0,6:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21738,5740,31602838,2021-07-19,155996.0,206732.0,2.9,3.0,PFPA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21739,5741,31602839,2021-07-19,155996.0,206732.0,2.9,3.0,PFHpA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21740,5742,31602843,2021-07-19,155996.0,206732.0,2.9,3.0,MePFOSAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21741,5743,31602844,2021-07-19,155996.0,206732.0,2.9,3.0,8:2 PAP,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21742,5744,31602845,2021-07-19,155996.0,206732.0,2.9,3.0,PFBA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21743,5745,31602846,2021-07-19,155996.0,206732.0,2.9,3.0,PFHxA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21744,5746,31602847,2021-07-19,155996.0,206732.0,2.9,3.0,PFECHS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21745,5747,31602848,2021-07-19,155996.0,206732.0,2.9,3.0,PFNS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21746,5748,31602849,2021-07-19,155996.0,206732.0,2.9,3.0,PFPeS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21747,5749,31602850,2021-07-19,155996.0,206732.0,2.9,3.0,PFOSAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21748,5750,31602851,2021-07-19,155996.0,206732.0,2.9,3.0,PFHxDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21749,5751,31602852,2021-07-19,155996.0,206732.0,2.9,3.0,PFNA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21750,5752,31602853,2021-07-19,155996.0,206732.0,2.9,3.0,HFPO-DA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21751,5753,31602854,2021-07-19,155996.0,206732.0,2.9,3.0,PFDoDS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21752,5754,31602855,2021-07-19,155996.0,206732.0,2.9,3.0,DONA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21753,5755,31602856,2021-07-19,155996.0,206732.0,2.9,3.0,PFOAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21754,5756,31602858,2021-07-19,155996.0,206732.0,2.9,3.0,PFOStotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21755,5757,31602967,2021-07-19,155996.0,206732.0,3.0,4.0,PFODA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21756,5758,31602968,2021-07-19,155996.0,206732.0,3.0,4.0,PFHxA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21757,5759,31602969,2021-07-19,155996.0,206732.0,3.0,4.0,DONA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21758,5760,31602972,2021-07-19,155996.0,206732.0,3.0,4.0,PFOAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21759,5761,31602974,2021-07-19,155996.0,206732.0,3.0,4.0,EtPFOSAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21760,5762,31602976,2021-07-19,155996.0,206732.0,3.0,4.0,PFBA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21761,5763,31602977,2021-07-19,155996.0,206732.0,3.0,4.0,PFNA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21762,5764,31602978,2021-07-19,155996.0,206732.0,3.0,4.0,PFOStotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21763,5765,31602979,2021-07-19,155996.0,206732.0,3.0,4.0,PFHpS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21764,5766,31602980,2021-07-19,155996.0,206732.0,3.0,4.0,6:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21765,5767,31602981,2021-07-19,155996.0,206732.0,3.0,4.0,PFDoDS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21766,5768,31602982,2021-07-19,155996.0,206732.0,3.0,4.0,PFPeS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21767,5769,31602983,2021-07-19,155996.0,206732.0,3.0,4.0,10:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21768,5770,31602984,2021-07-19,155996.0,206732.0,3.0,4.0,PFDS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21769,5771,31602985,2021-07-19,155996.0,206732.0,3.0,4.0,PFTeDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21770,5772,31602986,2021-07-19,155996.0,206732.0,3.0,4.0,8:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21771,5773,31602987,2021-07-19,155996.0,206732.0,3.0,4.0,EPtPFOSAA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21772,5774,31602988,2021-07-19,155996.0,206732.0,3.0,4.0,HFPO-DA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21773,5775,31602989,2021-07-19,155996.0,206732.0,3.0,4.0,PFBS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21774,5776,31602990,2021-07-19,155996.0,206732.0,3.0,4.0,PFNS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21775,5777,31602991,2021-07-19,155996.0,206732.0,3.0,4.0,PFUnDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21776,5778,31602992,2021-07-19,155996.0,206732.0,3.0,4.0,PFHxStotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21777,5779,31602993,2021-07-19,155996.0,206732.0,3.0,4.0,6:2 diPAP,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21778,5780,31602994,2021-07-19,155996.0,206732.0,3.0,4.0,PFTrDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21779,5781,31602995,2021-07-19,155996.0,206732.0,3.0,4.0,4:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21780,5782,31602996,2021-07-19,155996.0,206732.0,3.0,4.0,PFOSAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21781,5783,31602997,2021-07-19,155996.0,206732.0,3.0,4.0,PFHxDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21782,5784,31602999,2021-07-19,155996.0,206732.0,3.0,4.0,MePFOSAA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21783,5785,31603000,2021-07-19,155996.0,206732.0,3.0,4.0,6:2/8:2 diPAP,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21784,5786,31603002,2021-07-19,155996.0,206732.0,3.0,4.0,PFDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21785,5787,31603003,2021-07-19,155996.0,206732.0,3.0,4.0,PFHpA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21786,5788,31603004,2021-07-19,155996.0,206732.0,3.0,4.0,PFPA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21787,5789,31603005,2021-07-19,155996.0,206732.0,3.0,4.0,PFECHS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21788,5790,31603006,2021-07-19,155996.0,206732.0,3.0,4.0,8:2 PAP,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21789,5791,31603007,2021-07-19,155996.0,206732.0,3.0,4.0,MePFOSAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21790,5792,31603008,2021-07-19,155996.0,206732.0,3.0,4.0,PFDoDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21791,31657,31996658,2021-12-21,46613.0,162772.0,0.6,1.1,PFPA,=,0.3,µg/kg,OVAM,,,,Unrealistic unit
21792,31658,31996659,2021-12-21,46613.0,162772.0,0.6,1.1,EPtPFOSAA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21793,31659,31996660,2021-12-21,46613.0,162772.0,0.6,1.1,MePFOSAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21794,31660,31996661,2021-12-21,46613.0,162772.0,0.6,1.1,PFNS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21795,31661,31996662,2021-12-21,46613.0,162772.0,0.6,1.1,8:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21796,31662,31996664,2021-12-21,46613.0,162772.0,0.6,1.1,PFOStotal,=,0.3,µg/kg,OVAM,,,,Unrealistic unit
21797,31663,31996665,2021-12-21,46613.0,162772.0,0.6,1.1,PFDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21798,31664,31996666,2021-12-21,46613.0,162772.0,0.6,1.1,4:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21799,31665,31996667,2021-12-21,46613.0,162772.0,0.6,1.1,PFNA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21800,31666,31996668,2021-12-21,46613.0,162772.0,0.6,1.1,PFDoDS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21801,31667,31996669,2021-12-21,46613.0,162772.0,0.6,1.1,PFECHS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21802,31668,31996670,2021-12-21,46613.0,162772.0,0.6,1.1,6:2 diPAP,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21803,31669,31996671,2021-12-21,46613.0,162772.0,0.6,1.1,PFTrDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21804,31670,31996672,2021-12-21,46613.0,162772.0,0.6,1.1,PFBS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21805,31671,31996673,2021-12-21,46613.0,162772.0,0.6,1.1,6:2/8:2 diPAP,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21806,31672,31996674,2021-12-21,46613.0,162772.0,0.6,1.1,PFHxA,=,0.3,µg/kg,OVAM,,,,Unrealistic unit
21807,31673,31996675,2021-12-21,46613.0,162772.0,0.6,1.1,PFHpS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21808,31674,31996676,2021-12-21,46613.0,162772.0,0.6,1.1,MePFOSAA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21809,31675,31996677,2021-12-21,46613.0,162772.0,0.6,1.1,10:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21810,31676,31996678,2021-12-21,46613.0,162772.0,0.6,1.1,PFHpA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21811,31677,31996679,2021-12-21,46613.0,162772.0,0.6,1.1,DONA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21812,31678,31996680,2021-12-21,46613.0,162772.0,0.6,1.1,PFUnDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21813,31679,31996681,2021-12-21,46613.0,162772.0,0.6,1.1,PFDS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21814,31680,31996682,2021-12-21,46613.0,162772.0,0.6,1.1,PFOSAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21815,31681,31996683,2021-12-21,46613.0,162772.0,0.6,1.1,PFBA,=,0.1,µg/kg,OVAM,,,,Unrealistic unit
21816,31682,31996684,2021-12-21,46613.0,162772.0,0.6,1.1,8:2 PAP,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21817,31683,31996685,2021-12-21,46613.0,162772.0,0.6,1.1,PFDoDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21818,31684,31996686,2021-12-21,46613.0,162772.0,0.6,1.1,PFTeDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21819,31685,31996687,2021-12-21,46613.0,162772.0,0.6,1.1,PFPeS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21820,31686,31996688,2021-12-21,46613.0,162772.0,0.6,1.1,PFHxDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21821,31687,31996689,2021-12-21,46613.0,162772.0,0.6,1.1,EtPFOSAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21822,31688,31996690,2021-12-21,46613.0,162772.0,0.6,1.1,PFOAtotal,=,0.2,µg/kg,OVAM,,,,Unrealistic unit
21823,31689,31996692,2021-12-21,46613.0,162772.0,0.6,1.1,PFODA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21824,31690,31996693,2021-12-21,46613.0,162772.0,0.6,1.1,PFHxStotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21825,31691,31996694,2021-12-21,46613.0,162772.0,0.6,1.1,HFPO-DA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21826,31692,31996695,2021-12-21,46613.0,162772.0,0.6,1.1,6:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21827,31693,31996696,2021-12-21,46613.0,162772.0,1.1,1.6,PFOStotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21828,31694,31996697,2021-12-21,46613.0,162772.0,1.1,1.6,PFECHS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21829,31695,31996698,2021-12-21,46613.0,162772.0,1.1,1.6,PFHpS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21830,31696,31996699,2021-12-21,46613.0,162772.0,1.1,1.6,EtPFOSAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21831,31697,31996700,2021-12-21,46613.0,162772.0,1.1,1.6,PFOSAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21832,31698,31996701,2021-12-21,46613.0,162772.0,1.1,1.6,6:2 diPAP,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21833,31699,31996702,2021-12-21,46613.0,162772.0,1.1,1.6,PFDoDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21834,31700,31996703,2021-12-21,46613.0,162772.0,1.1,1.6,PFBS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21835,31701,31996704,2021-12-21,46613.0,162772.0,1.1,1.6,PFHxDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21836,31702,31996705,2021-12-21,46613.0,162772.0,1.1,1.6,PFUnDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21837,31703,31996706,2021-12-21,46613.0,162772.0,1.1,1.6,MePFOSAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21838,31704,31996707,2021-12-21,46613.0,162772.0,1.1,1.6,PFHxA,=,0.2,µg/kg,OVAM,,,,Unrealistic unit
21839,31705,31996708,2021-12-21,46613.0,162772.0,1.1,1.6,PFNS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21840,31706,31996709,2021-12-21,46613.0,162772.0,1.1,1.6,4:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21841,31707,31996710,2021-12-21,46613.0,162772.0,1.1,1.6,PFTeDA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21842,31708,31996711,2021-12-21,46613.0,162772.0,1.1,1.6,PFDS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21843,31709,31996712,2021-12-21,46613.0,162772.0,1.1,1.6,PFODA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21844,31710,31996713,2021-12-21,46613.0,162772.0,1.1,1.6,6:2/8:2 diPAP,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21845,31711,31996714,2021-12-21,46613.0,162772.0,1.1,1.6,6:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21846,31712,31996715,2021-12-21,46613.0,162772.0,1.1,1.6,PFNA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21847,31713,31996716,2021-12-21,46613.0,162772.0,1.1,1.6,10:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21848,31714,31996717,2021-12-21,46613.0,162772.0,1.1,1.6,PFHpA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21849,31715,31996718,2021-12-21,46613.0,162772.0,1.1,1.6,8:2 PAP,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21850,31716,31996719,2021-12-21,46613.0,162772.0,1.1,1.6,PFPA,=,0.2,µg/kg,OVAM,,,,Unrealistic unit
21851,31717,31996720,2021-12-21,46613.0,162772.0,1.1,1.6,MePFOSAA,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21852,31718,31996721,2021-12-21,46613.0,162772.0,1.1,1.6,8:2 FTS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21853,31719,31996722,2021-12-21,46613.0,162772.0,1.1,1.6,PFOAtotal,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
21854,31720,31996723,2021-12-21,46613.0,162772.0,1.1,1.6,PFPeS,<,0.1,µg/kg,OVAM,,,,Unrealistic unit
